204	8353	5
248	24880	5
165	38739	5
84	68812	5
191	10203	5
160	57060	5
309	65702	5
111	29039	5
26	10718	5
25	39856	5
173	72751	5
346	67160	5
145	13720	5
197	61717	5
130	7534	5
103	90350	5
11	87085	5
45	65939	5
166	16563	5
70	11295	5
292	35141	5
153	53248	5
40	3886	5
190	24255	5
72	36776	5
280	78988	5
221	43235	5
204	36408	5
234	702	5
103	85240	5
45	5408	5
204	9528	5
191	77124	5
6	56286	5
108	2582	5
346	86571	5
342	62305	5
259	75096	5
241	34897	5
222	83960	5
290	49109	5
303	81796	5
342	32896	5
34	54833	5
286	37880	5
70	88188	5
348	8050	5
70	87881	5
166	15056	5
346	39468	5
204	77398	5
273	38987	5
111	87169	5
325	65890	5
133	44961	5
72	13697	5
104	17018	5
72	55979	5
30	13775	5
179	43794	5
228	61436	5
343	89820	5
308	7900	5
253	72750	5
228	46872	5
84	7397	5
221	42520	5
166	6646	5
342	23868	5
159	68398	5
197	2993	5
29	56286	5
303	61812	5
130	59196	5
273	33158	5
100	57488	5
303	63970	5
247	13316	5
286	66015	5
111	47223	5
103	89511	5
97	65222	5
339	75769	5
166	52050	5
19	6665	5
34	14087	5
70	30453	5
313	25589	5
204	2307	5
51	11276	5
221	26816	5
9	74736	5
70	20343	5
204	47576	5
160	6688	5
225	56244	5
205	21761	5
41	82768	5
342	8772	5
222	53992	5
165	59938	5
8	874	5
72	30962	5
156	61483	5
288	90172	5
102	53363	5
204	39960	5
102	81831	5
321	66472	5
87	31360	5
239	76715	5
220	35705	5
262	79701	5
346	20228	5
52	65974	5
283	1310	5
208	80413	5
218	18006	5
97	89448	5
232	73579	5
201	90811	5
239	22841	5
226	29941	5
309	87745	5
292	90820	5
339	52827	5
126	72098	5
0	21034	5
316	21017	5
70	50327	5
83	26580	5
40	61313	5
111	15627	5
31	57437	5
139	15235	5
157	7259	5
226	74825	5
200	30593	5
315	82710	5
175	88746	5
319	51127	5
22	3832	5
241	66015	5
224	71302	5
303	31082	5
204	87059	5
166	26580	5
157	28610	5
160	27829	5
70	9038	5
346	50360	5
213	86302	5
173	82710	5
0	28656	5
40	16251	5
288	63388	5
309	37559	5
308	1411	5
22	6492	5
204	79123	5
197	8145	5
241	89820	5
344	42738	5
82	5807	5
81	5819	5
191	44397	5
149	26258	5
168	70519	5
140	34620	5
88	21691	5
72	32362	5
185	68079	5
348	32151	5
303	25505	5
161	9778	5
241	72156	5
192	51703	5
88	1027	5
348	25037	5
349	65709	5
0	16397	5
9	56454	5
294	35705	5
222	78659	5
191	56286	5
348	54899	5
241	39292	5
145	50556	5
190	43009	5
260	53740	5
200	50032	5
103	7835	5
349	23086	5
70	30768	5
204	55610	5
155	50580	5
316	15133	5
70	66106	5
157	62485	5
102	45097	5
19	11966	5
312	1127	5
326	84247	5
84	55796	5
102	59950	5
149	52008	5
30	10606	5
173	25623	5
117	74478	5
313	72010	5
228	87681	5
303	65702	5
30	15898	5
241	18686	5
183	15344	5
288	59328	5
342	35739	5
26	40412	5
81	43753	5
303	29515	5
226	58767	5
337	42245	5
70	8250	5
70	2639	5
292	32015	5
40	85240	5
309	639	5
137	33475	5
204	20362	5
288	36987	5
106	16295	5
137	70421	5
103	16812	5
253	36467	5
22	74640	5
297	7091	5
303	73153	5
139	190	5
309	71628	5
342	38152	5
106	90746	5
93	39098	5
146	45870	5
215	29180	5
19	5169	5
126	66107	5
157	24481	5
45	56394	5
254	74792	5
34	12659	5
294	81930	5
221	78730	5
204	90252	5
155	53248	5
88	4315	5
70	12342	5
35	64902	5
18	62739	5
204	85981	5
70	11852	5
294	86949	5
204	7053	5
166	14896	5
303	59106	5
40	5520	5
204	11868	5
241	74792	5
147	85799	5
185	31461	5
131	83051	5
185	8772	5
102	1921	5
70	74478	5
191	31139	5
97	19306	5
21	67528	5
147	19794	5
283	69880	5
65	77072	5
308	13882	5
248	46456	5
118	37315	5
97	3445	5
178	74942	5
185	42767	5
169	51904	5
69	18060	5
70	16434	5
288	10546	5
332	22793	5
84	43263	5
348	62739	5
139	20477	5
112	8438	5
97	31242	5
294	86089	5
117	40795	5
103	42219	5
228	58044	5
166	7265	5
191	42575	5
204	44379	5
41	68932	5
226	15206	5
70	90252	5
348	67070	5
185	64710	5
220	5800	5
174	50825	5
207	32836	5
13	56984	5
59	50649	5
92	57195	5
70	2035	5
197	48234	5
103	26580	5
125	47161	5
72	44012	5
283	29899	5
102	64245	5
283	47745	5
228	59898	5
321	65195	5
40	82672	5
236	53728	5
239	10121	5
15	37387	5
103	47140	5
185	43357	5
186	74733	5
13	39960	5
72	11527	5
220	56057	5
185	83699	5
95	12786	5
47	25513	5
11	78337	5
232	23047	5
303	42068	5
283	22562	5
98	9342	5
204	5658	5
160	58247	5
273	34806	5
222	856	5
275	73308	5
70	38942	5
228	15602	5
200	80857	5
221	35148	5
178	29285	5
215	2011	5
145	67944	5
51	67589	5
346	8725	5
348	39125	5
259	19620	5
157	14930	5
48	20110	5
283	39803	5
23	59775	5
282	55753	5
197	67839	5
308	72613	5
15	58025	5
283	15206	5
181	81065	5
234	73769	5
185	44064	5
160	71141	5
303	53921	5
160	33948	5
97	86084	5
208	67849	5
312	69202	5
191	49061	5
169	63104	5
344	33682	5
268	819	5
269	68013	5
61	18472	5
40	84795	5
38	831	5
220	48465	5
189	6473	5
282	65888	5
342	44796	5
136	84732	5
47	22615	5
251	81078	5
72	57125	5
0	11745	5
156	40757	5
289	11906	5
169	43481	5
222	40664	5
208	39299	5
286	43263	5
51	6759	5
276	57940	5
204	65308	5
346	5799	5
13	52776	5
204	52521	5
241	86653	5
228	18672	5
72	81116	5
191	70654	5
76	44211	5
168	70339	5
257	80081	5
316	78002	5
45	52918	5
131	4488	5
208	15427	5
346	72059	5
239	1835	5
234	16828	5
283	62367	5
166	77051	5
228	68281	5
72	35086	5
45	79288	5
47	86499	5
81	81603	5
157	62857	5
278	10785	5
191	85117	5
241	58787	5
191	46788	5
342	39455	5
294	30268	5
348	39252	5
21	77469	5
346	3483	5
254	15344	5
221	50917	5
191	66581	5
31	50816	5
342	57098	5
241	949	5
139	18381	5
339	76204	5
204	15378	5
70	39378	5
52	34174	5
204	83989	5
315	6289	5
160	72156	5
56	85240	5
348	71738	5
297	15172	5
86	68812	5
273	55824	5
22	75992	5
204	35420	5
251	76024	5
226	76293	5
241	64441	5
275	68927	5
72	3014	5
111	413	5
208	53909	5
342	28341	5
72	7928	5
49	62739	5
181	5044	5
197	15669	5
342	28321	5
195	36943	5
276	47352	5
187	3401	5
204	64765	5
147	77414	5
45	81571	5
0	63718	5
123	6978	5
239	68802	5
297	58401	5
118	89130	5
241	88137	5
45	33227	5
134	56404	5
247	37984	5
166	16828	5
204	16911	5
204	3480	5
29	58564	5
166	55197	5
49	1568	5
67	85972	5
50	44833	5
80	84597	5
70	62518	5
226	34806	5
294	86506	5
228	4702	5
241	78495	5
47	63289	5
348	82930	5
204	20587	5
202	82630	5
294	21142	5
0	74390	5
52	86271	5
344	69998	5
91	669	5
102	58767	5
262	3628	5
200	80973	5
40	43927	5
89	40000	5
335	59938	5
84	18359	5
84	4656	5
197	67939	5
204	23833	5
218	43821	5
13	19467	5
200	4702	5
166	90350	5
288	43701	5
241	41903	5
197	45647	5
40	64872	5
262	10159	5
116	50458	5
185	83334	5
151	77709	5
156	61676	5
156	51257	5
213	62739	5
260	86248	5
97	22350	5
32	43945	5
111	51623	5
222	34115	5
204	8868	5
292	90568	5
157	80527	5
21	10148	5
220	65047	5
226	21181	5
70	30256	5
220	49344	5
59	48336	5
117	35165	5
191	24759	5
260	3585	5
70	25341	5
97	19452	5
147	413	5
282	43752	5
213	77814	5
72	7225	5
344	48908	5
337	78822	5
70	39292	5
47	36431	5
112	50876	5
22	39830	5
185	51730	5
208	62751	5
117	84084	5
191	23938	5
13	27756	5
303	639	5
117	21574	5
308	15244	5
81	63529	5
204	47745	5
312	61458	5
185	1216	5
288	29807	5
70	82569	5
228	64298	5
84	61221	5
321	16345	5
13	5799	5
204	5037	5
294	874	5
185	5432	5
70	22974	5
157	61770	5
197	30789	5
166	56975	5
222	88542	5
220	47970	5
348	46372	5
197	12535	5
84	16330	5
303	62353	5
241	20236	5
61	90292	5
164	81313	5
241	55140	5
36	74306	5
115	58258	5
202	81400	5
168	20313	5
241	90568	5
204	64077	5
173	52877	5
103	60742	5
166	55338	5
113	88497	5
273	74640	5
70	55824	5
221	30263	5
200	59182	5
308	81329	5
276	43504	5
85	63511	5
84	1416	5
221	34912	5
29	75133	5
157	52482	5
91	6315	5
342	13060	5
197	25256	5
113	22696	5
